"","Country","Renewable.electricity.output","Access.to.electricity","Renewable.energy.consumption","Terrestrial.and.marine.protected.areas","Agricultural.land","Individuals.using.the.Internet","CO2.emissions","GDP.growth","Political.Stability.and.Absence.of.Terrorism","Rule.of.Law","Government.Effectiveness","PM2.5.air.pollution","Proportion.of.seats.held.by.women.in.parliaments","Access.to.clean.fuels.and.technologies.for.cooking","Labor.force.participation.rate","Unemployment","School.enrollment","Cause.of.death.communicable.diseases.and.maternal.prenatal.and.nutrition.conditions","natural.resources.depletion","Prevalence.of.undernourishment","Life.expectancy.at.birth"
"75","Madagascar",52.8918142434759,19.7258462524414,71.6480298007722,2.15939830978395,71.1842557579924,5.0775270178,0.133084549489035,3.43490858688724,-0.45375574,-0.80242792,-1.208651,23.1630641404406,19.64,0.917499999999999,88.0468002319336,1.49859999418259,145.0702,46.7,1.0866873876024,40.52,65.5254
"76","Malawi",91.2158471977267,11.08,81.1583699499363,19.8849575088499,61.4128128977514,8.286432878,0.0778325044952906,4.036814228816,-0.0956603,-0.30015424,-0.6365745,24.2155347665271,17.82,2.4425,78.4352005004883,5.75759992599487,146.14586,60.7,8.38106106987217,18,61.7772
"77","Malaysia",9.41420541030484,99.9866302490234,4.8168386235506,8.94951524949589,25.3730554947877,70.143158978,8.0779920258094,5.18247593561305,0.17500184,0.48788028,0.95538842,16.7411214913202,10.4,96.3675,67.5621994018555,3.18800001144409,104.62622,17.75,3.67368444309184,2.82,75.4556
"78","Maldives",0.738121625807041,99.8663369750976,0.98466097458717,0.0504445996255381,26.3333336512248,54.0240422,2.84889311432297,6.33922573726456,0.38192606,-0.57516358,-0.36639168,9.12662076206398,6.02,92.2175,68.4970001220703,5.57379999160766,99.3574666666667,8.15,0.0059649387129933,10.76,77.6814
"79","Mali",50.3946898076295,36.7158938598633,62.842547635934,8.23159673684495,33.7660528278383,8.988437298,0.0728934461906828,5.3019045403516,-1.72983,-0.73741964,-0.97314254,37.0313736431704,9.22,0.965000000000002,73.0464004516601,8.11380004882812,77.232652,61.05,10.0460353309852,5.9,57.5124
"80","Mauritania",7.74387293301917,40.0641152954102,32.7916911600967,1.08072554806011,38.5281847288251,14.18001807,0.694344379914227,3.61985654915819,-0.72163282,-0.8101132,-0.90030958,45.3830822089636,24.58,44.9575,47.2426010131836,10.3282001495361,99.485758,53.9,14.1355444977205,8.62,63.9256
"81","Mauritius",21.2060105319829,97.9207595825196,11.2029329186474,0.0115083518570527,42.3645320197044,48.530797046,3.29351002818616,3.66202766835118,0.92386198,0.82966184,0.96781388,14.8189974640354,14.48,93.0325,65.6475997924805,7.15279998779297,102.26028,6.65,0,5.92,74.2948292682927
"82","Mexico",15.4123977956305,99.4361435223633,9.40167977827119,12.9041937451782,54.8815555955657,53.734747616,4.05847290237608,2.48755080783661,-0.72858474,-0.50744578,0.17224618,22.4619439196931,40.32,84.99,64.6994003295899,4.26300005912781,107.22022,9.75,2.97883607178827,3.92,74.9212
"83","Mongolia",2.64635000195694,83.057594909668,3.20803485803516,17.5585579363415,72.4484573435368,21.224494294,10.2677555657319,5.6768078809869,0.72275002,-0.3238188,-0.35210966,40.4933534726003,15.7,40.5675,62.8398002624512,5.49680004119873,103.25868,9.95,14.9729773914692,14.32,69.074
"84","Montenegro",56.1129946628791,99.94,46.1253907081248,3.39901647493373,17.4693309684668,66.116712084,3.58731283510197,3.27778409750366,0.2308746,0.03726136,0.16927376,21.8973667754782,19.52,68.245,59.9068008422852,17.7661998748779,96.4866833333333,1.45,0.298799954896067,2.5,76.4146
